customer_id,age,gender,category,purchase_amount,location,season,review_rating,shipping_type,discount_applied,previous_purchases,payment_method,cadence,purchases_per_year,forward_annual_value,satisfaction_flag,value_tier,segment
194,36,Male,Accessories,100,North Dakota,Fall,3.0,Standard,Yes,29,Venmo,Annually,1,100,Medium,Tier 4,3. Developing
195,51,Male,Accessories,94,Missouri,Spring,3.1,Express,Yes,15,Debit Card,Quarterly,4,376,Medium,Tier 3,4. Low Engagement
196,51,Male,Outerwear,25,New York,Fall,4.3,Free Shipping,Yes,34,Credit Card,Monthly,12,300,High,Tier 3,2. Established
197,38,Male,Footwear,88,Washington,Summer,3.9,Next Day Air,Yes,41,Credit Card,Bi-Weekly,26,2288,Medium,Tier 1,1. Core Loyal
198,59,Male,Accessories,78,South Carolina,Fall,3.2,2-Day Shipping,Yes,41,Credit Card,Monthly,12,936,Medium,Tier 2,2. Established
199,57,Male,Accessories,45,Utah,Winter,4.8,Standard,Yes,39,Credit Card,Bi-Weekly,26,1170,High,Tier 2,2. Established
200,54,Male,Accessories,73,Idaho,Summer,3.8,Express,Yes,32,Cash,Weekly,52,3796,Medium,Tier 1,1. Core Loyal
201,25,Male,Clothing,61,Pennsylvania,Summer,3.3,Next Day Air,Yes,29,Venmo,Monthly,12,732,Medium,Tier 2,2. Established
202,69,Male,Clothing,22,Missouri,Fall,4.3,Free Shipping,Yes,15,Bank Transfer,Annually,1,22,High,Tier 4,4. Low Engagement
203,57,Male,Accessories,38,Nebraska,Spring,2.7,Express,Yes,33,Venmo,Annually,1,38,Low,Tier 4,3. Developing
204,70,Male,Accessories,38,Indiana,Fall,3.2,Next Day Air,Yes,18,Bank Transfer,Weekly,52,1976,Medium,Tier 1,3. Developing
205,24,Male,Footwear,100,Arizona,Fall,4.0,Store Pickup,Yes,35,Cash,Bi-Weekly,26,2600,High,Tier 1,1. Core Loyal
206,67,Male,Clothing,64,Hawaii,Winter,3.0,Standard,Yes,25,PayPal,Weekly,52,3328,Medium,Tier 1,1. Core Loyal
207,24,Male,Clothing,55,Wisconsin,Summer,4.2,Free Shipping,Yes,6,Venmo,Bi-Weekly,26,1430,High,Tier 2,3. Developing
208,62,Male,Accessories,91,Rhode Island,Summer,2.9,Express,Yes,17,Bank Transfer,Bi-Weekly,26,2366,Low,Tier 1,3. Developing
209,57,Male,Clothing,38,Wisconsin,Spring,4.1,Store Pickup,Yes,17,Credit Card,Monthly,12,456,High,Tier 3,3. Developing
210,55,Male,Footwear,97,Minnesota,Winter,3.2,Store Pickup,Yes,44,Cash,Quarterly,4,388,Medium,Tier 3,3. Developing
211,45,Male,Outerwear,22,Vermont,Fall,3.0,2-Day Shipping,Yes,6,PayPal,Bi-Weekly,26,572,Medium,Tier 3,3. Developing
212,69,Male,Clothing,92,South Dakota,Fall,4.2,2-Day Shipping,Yes,45,Debit Card,Bi-Weekly,26,2392,High,Tier 1,1. Core Loyal
213,67,Male,Accessories,84,Virginia,Fall,4.2,Express,Yes,7,Debit Card,Annually,1,84,High,Tier 4,4. Low Engagement
214,30,Male,Accessories,93,Nevada,Fall,4.4,Store Pickup,Yes,11,Debit Card,Quarterly,4,372,High,Tier 3,4. Low Engagement
215,24,Male,Outerwear,50,Hawaii,Summer,4.2,Next Day Air,Yes,41,Cash,Quarterly,4,200,High,Tier 3,3. Developing
216,62,Male,Accessories,64,New Jersey,Spring,2.8,2-Day Shipping,Yes,24,PayPal,Bi-Weekly,26,1664,Low,Tier 1,3. Developing
217,43,Male,Clothing,61,Massachusetts,Spring,3.7,Free Shipping,Yes,21,Venmo,Weekly,52,3172,Medium,Tier 1,3. Developing
218,35,Male,Accessories,48,Oklahoma,Winter,3.5,Next Day Air,Yes,24,Bank Transfer,Annually,1,48,Medium,Tier 4,4. Low Engagement
219,28,Male,Clothing,45,California,Spring,2.9,Store Pickup,Yes,8,Credit Card,Quarterly,4,180,Low,Tier 4,4. Low Engagement
220,32,Male,Accessories,88,Nevada,Spring,3.0,Free Shipping,Yes,12,Cash,Bi-Weekly,26,2288,Medium,Tier 1,3. Developing
221,39,Male,Footwear,57,Arizona,Spring,3.7,Express,Yes,48,Debit Card,Bi-Weekly,26,1482,Medium,Tier 2,2. Established
222,28,Male,Accessories,68,North Carolina,Summer,4.4,Store Pickup,Yes,6,Bank Transfer,Quarterly,4,272,High,Tier 3,4. Low Engagement
223,47,Male,Accessories,94,New York,Spring,4.5,2-Day Shipping,Yes,14,PayPal,Bi-Weekly,26,2444,High,Tier 1,3. Developing
224,20,Male,Clothing,41,Wyoming,Spring,4.8,Free Shipping,Yes,34,PayPal,Annually,1,41,High,Tier 4,3. Developing
225,63,Male,Clothing,83,South Dakota,Summer,2.9,Free Shipping,Yes,12,Cash,Quarterly,4,332,Low,Tier 3,4. Low Engagement
226,25,Male,Outerwear,22,Arkansas,Spring,3.2,Next Day Air,Yes,11,Bank Transfer,Annually,1,22,Medium,Tier 4,4. Low Engagement
227,29,Male,Footwear,74,Texas,Spring,3.3,Free Shipping,Yes,5,PayPal,Monthly,12,888,Medium,Tier 2,3. Developing
228,50,Male,Clothing,90,Rhode Island,Winter,4.2,Standard,Yes,25,Venmo,Bi-Weekly,26,2340,High,Tier 1,1. Core Loyal
229,18,Male,Clothing,79,New Hampshire,Spring,2.9,Store Pickup,Yes,11,Credit Card,Annually,1,79,Low,Tier 4,4. Low Engagement
230,70,Male,Footwear,28,Ohio,Spring,4.6,Next Day Air,Yes,27,PayPal,Quarterly,4,112,High,Tier 4,3. Developing
231,66,Male,Accessories,88,Utah,Fall,4.1,Standard,Yes,43,Credit Card,Annually,1,88,High,Tier 4,3. Developing
232,28,Male,Clothing,26,Tennessee,Spring,3.1,2-Day Shipping,Yes,18,Debit Card,Quarterly,4,104,Medium,Tier 4,4. Low Engagement
233,54,Male,Accessories,27,Hawaii,Winter,4.2,Express,Yes,32,Bank Transfer,Bi-Weekly,26,702,High,Tier 2,2. Established
234,19,Male,Clothing,83,Arizona,Fall,4.5,Next Day Air,Yes,27,Bank Transfer,Quarterly,4,332,High,Tier 3,3. Developing
235,20,Male,Accessories,39,South Dakota,Summer,3.7,Next Day Air,Yes,24,Credit Card,Weekly,52,2028,Medium,Tier 1,3. Developing
236,43,Male,Accessories,89,New Jersey,Winter,3.7,Free Shipping,Yes,31,Debit Card,Quarterly,4,356,Medium,Tier 3,3. Developing
237,38,Male,Outerwear,68,North Dakota,Winter,3.4,Next Day Air,Yes,39,PayPal,Bi-Weekly,26,1768,Medium,Tier 1,1. Core Loyal
238,50,Male,Clothing,90,Iowa,Summer,3.0,Store Pickup,Yes,36,Debit Card,Bi-Weekly,26,2340,Medium,Tier 1,1. Core Loyal
239,64,Male,Clothing,34,Ohio,Fall,4.2,Free Shipping,Yes,5,Cash,Annually,1,34,High,Tier 4,4. Low Engagement
240,49,Male,Clothing,51,Vermont,Summer,2.9,Express,Yes,47,Credit Card,Bi-Weekly,26,1326,Low,Tier 2,2. Established
241,47,Male,Clothing,45,Montana,Winter,3.5,Free Shipping,Yes,29,Bank Transfer,Bi-Weekly,26,1170,Medium,Tier 2,2. Established
242,36,Male,Clothing,88,Delaware,Winter,4.1,Free Shipping,Yes,43,Venmo,Bi-Weekly,26,2288,High,Tier 1,1. Core Loyal
243,55,Male,Outerwear,85,New York,Summer,4.3,Store Pickup,Yes,40,Debit Card,Quarterly,4,340,High,Tier 3,3. Developing
244,25,Male,Accessories,100,Kentucky,Winter,2.8,2-Day Shipping,Yes,4,Debit Card,Monthly,12,1200,Low,Tier 2,3. Developing
245,53,Male,Accessories,42,Oregon,Spring,4.9,2-Day Shipping,Yes,39,PayPal,Weekly,52,2184,High,Tier 1,1. Core Loyal
246,49,Male,Footwear,53,Rhode Island,Summer,3.3,Next Day Air,Yes,45,Venmo,Bi-Weekly,26,1378,Medium,Tier 2,2. Established
247,35,Male,Accessories,86,Nevada,Spring,3.2,Express,Yes,20,Venmo,Bi-Weekly,26,2236,Medium,Tier 1,3. Developing
248,29,Male,Clothing,66,Montana,Spring,4.4,Standard,Yes,14,Debit Card,Weekly,52,3432,High,Tier 1,3. Developing
249,47,Male,Accessories,100,Pennsylvania,Winter,4.8,Express,Yes,33,PayPal,Weekly,52,5200,High,Tier 1,1. Core Loyal
250,53,Male,Accessories,47,Alaska,Fall,4.2,Standard,Yes,18,Credit Card,Annually,1,47,High,Tier 4,4. Low Engagement
251,33,Male,Clothing,25,Mississippi,Fall,4.0,Express,Yes,9,Bank Transfer,Weekly,52,1300,High,Tier 2,3. Developing
252,21,Male,Accessories,51,Wyoming,Winter,2.5,Standard,Yes,34,PayPal,Annually,1,51,Low,Tier 4,3. Developing
253,32,Male,Clothing,41,Delaware,Summer,3.9,Free Shipping,Yes,33,Venmo,Bi-Weekly,26,1066,Medium,Tier 2,2. Established
254,52,Male,Footwear,73,Oklahoma,Winter,4.9,2-Day Shipping,Yes,15,Bank Transfer,Bi-Weekly,26,1898,High,Tier 1,3. Developing
255,67,Male,Accessories,42,Indiana,Winter,3.5,Store Pickup,Yes,4,PayPal,Bi-Weekly,26,1092,Medium,Tier 2,3. Developing
256,43,Male,Accessories,20,Maryland,Spring,4.2,Free Shipping,Yes,25,Debit Card,Annually,1,20,High,Tier 4,3. Developing
257,58,Male,Accessories,30,South Dakota,Spring,4.7,Express,Yes,20,Credit Card,Quarterly,4,120,High,Tier 4,4. Low Engagement
258,20,Male,Accessories,53,West Virginia,Summer,4.5,Express,Yes,5,Credit Card,Quarterly,4,212,High,Tier 3,4. Low Engagement
259,61,Male,Accessories,74,Alabama,Spring,2.8,Express,Yes,16,Cash,Quarterly,4,296,Low,Tier 3,4. Low Engagement
260,32,Male,Clothing,57,Louisiana,Fall,2.9,Standard,Yes,13,Debit Card,Annually,1,57,Low,Tier 4,4. Low Engagement
261,38,Male,Accessories,57,Montana,Winter,3.2,2-Day Shipping,Yes,11,Credit Card,Quarterly,4,228,Medium,Tier 3,4. Low Engagement
262,21,Male,Clothing,77,California,Winter,4.9,Standard,Yes,21,Credit Card,Annually,1,77,High,Tier 4,4. Low Engagement
263,37,Male,Clothing,40,Hawaii,Summer,,Next Day Air,Yes,6,Debit Card,Annually,1,40,Unknown,Tier 4,4. Low Engagement
264,27,Male,Clothing,46,Iowa,Summer,4.3,Store Pickup,Yes,29,Venmo,Monthly,12,552,High,Tier 3,2. Established
265,36,Male,Clothing,78,Colorado,Fall,3.9,Store Pickup,Yes,15,Cash,Annually,1,78,Medium,Tier 4,4. Low Engagement
266,32,Male,Accessories,59,Michigan,Spring,3.2,2-Day Shipping,Yes,17,Bank Transfer,Bi-Weekly,26,1534,Medium,Tier 2,3. Developing
267,51,Male,Accessories,75,Louisiana,Summer,3.1,Express,Yes,32,Credit Card,Weekly,52,3900,Medium,Tier 1,1. Core Loyal
268,64,Male,Clothing,54,Maryland,Spring,3.9,2-Day Shipping,Yes,42,Venmo,Annually,1,54,Medium,Tier 4,3. Developing
269,68,Male,Footwear,42,Georgia,Spring,2.6,Store Pickup,Yes,21,Cash,Monthly,12,504,Low,Tier 3,3. Developing
270,68,Male,Clothing,44,Georgia,Winter,3.3,Next Day Air,Yes,9,Cash,Bi-Weekly,26,1144,Medium,Tier 2,3. Developing
271,33,Male,Clothing,52,North Dakota,Fall,4.6,Free Shipping,Yes,16,Bank Transfer,Annually,1,52,High,Tier 4,4. Low Engagement
272,65,Male,Accessories,69,Maryland,Summer,4.6,Express,Yes,42,Credit Card,Bi-Weekly,26,1794,High,Tier 1,1. Core Loyal
273,48,Male,Accessories,26,Oregon,Summer,4.4,2-Day Shipping,Yes,37,Debit Card,Bi-Weekly,26,676,High,Tier 2,2. Established
274,69,Male,Outerwear,33,North Dakota,Spring,4.2,Express,Yes,32,Debit Card,Quarterly,4,132,High,Tier 4,3. Developing
275,59,Male,Accessories,32,Maryland,Spring,3.0,Express,Yes,28,Cash,Bi-Weekly,26,832,Medium,Tier 2,2. Established
276,48,Male,Accessories,85,Virginia,Winter,4.0,Express,Yes,13,Credit Card,Weekly,52,4420,High,Tier 1,3. Developing
277,25,Male,Clothing,30,South Dakota,Fall,3.5,Express,Yes,11,Bank Transfer,Bi-Weekly,26,780,Medium,Tier 2,3. Developing
278,29,Male,Clothing,29,Georgia,Winter,3.0,Store Pickup,Yes,36,Bank Transfer,Bi-Weekly,26,754,Medium,Tier 2,2. Established
279,57,Male,Clothing,95,Hawaii,Spring,3.7,Express,Yes,23,Debit Card,Annually,1,95,Medium,Tier 4,4. Low Engagement
280,23,Male,Footwear,69,Arkansas,Summer,4.0,Standard,Yes,37,Bank Transfer,Monthly,12,828,High,Tier 2,2. Established
281,45,Male,Footwear,69,Montana,Fall,4.2,2-Day Shipping,Yes,21,Cash,Bi-Weekly,26,1794,High,Tier 1,3. Developing
282,38,Male,Accessories,61,Oklahoma,Spring,2.5,Standard,Yes,22,Debit Card,Bi-Weekly,26,1586,Low,Tier 2,3. Developing
283,21,Male,Clothing,94,Minnesota,Summer,3.0,2-Day Shipping,Yes,9,Cash,Monthly,12,1128,Medium,Tier 2,3. Developing
284,32,Male,Clothing,30,Montana,Fall,3.2,Next Day Air,Yes,16,Venmo,Annually,1,30,Medium,Tier 4,4. Low Engagement
285,63,Male,Clothing,45,Ohio,Summer,3.5,Standard,Yes,4,PayPal,Quarterly,4,180,Medium,Tier 4,4. Low Engagement
286,29,Male,Accessories,39,Kentucky,Summer,4.8,Express,Yes,3,Debit Card,Bi-Weekly,26,1014,High,Tier 2,3. Developing
287,27,Male,Accessories,51,Nebraska,Summer,2.6,Store Pickup,Yes,6,Debit Card,Annually,1,51,Low,Tier 4,4. Low Engagement
288,56,Male,Accessories,37,Delaware,Spring,3.4,2-Day Shipping,Yes,18,Venmo,Bi-Weekly,26,962,Medium,Tier 2,3. Developing
289,30,Male,Clothing,62,North Carolina,Winter,3.7,2-Day Shipping,Yes,34,Venmo,Bi-Weekly,26,1612,Medium,Tier 2,2. Established
290,49,Male,Outerwear,85,New York,Fall,4.5,2-Day Shipping,Yes,26,Credit Card,Monthly,12,1020,High,Tier 2,2. Established
291,58,Male,Clothing,33,Colorado,Winter,3.7,Standard,Yes,50,PayPal,Weekly,52,1716,Medium,Tier 1,1. Core Loyal
292,57,Male,Clothing,26,Delaware,Fall,3.3,Next Day Air,Yes,40,Bank Transfer,Monthly,12,312,Medium,Tier 3,2. Established
293,60,Male,Footwear,99,Utah,Spring,4.7,Free Shipping,Yes,24,Cash,Quarterly,4,396,High,Tier 3,4. Low Engagement
294,69,Male,Accessories,39,Connecticut,Spring,2.7,Express,Yes,33,PayPal,Annually,1,39,Low,Tier 4,3. Developing
295,70,Male,Clothing,20,New Jersey,Spring,4.6,Store Pickup,Yes,19,Credit Card,Quarterly,4,80,High,Tier 4,4. Low Engagement
296,53,Male,Accessories,42,West Virginia,Winter,2.7,Store Pickup,Yes,24,Credit Card,Quarterly,4,168,Low,Tier 4,4. Low Engagement
297,25,Male,Footwear,74,Indiana,Spring,4.8,2-Day Shipping,Yes,19,Credit Card,Weekly,52,3848,High,Tier 1,3. Developing
298,48,Male,Footwear,26,Delaware,Summer,4.4,Standard,Yes,4,Credit Card,Bi-Weekly,26,676,High,Tier 2,3. Developing
299,69,Male,Clothing,53,Maryland,Winter,4.0,Standard,Yes,11,Venmo,Quarterly,4,212,High,Tier 3,4. Low Engagement
300,25,Male,Footwear,80,Pennsylvania,Summer,3.2,Next Day Air,Yes,28,PayPal,Bi-Weekly,26,2080,Medium,Tier 1,1. Core Loyal
301,29,Male,Accessories,98,Iowa,Spring,4.4,Store Pickup,Yes,24,PayPal,Weekly,52,5096,High,Tier 1,3. Developing
302,46,Male,Clothing,95,Pennsylvania,Spring,3.8,Standard,Yes,25,Credit Card,Quarterly,4,380,Medium,Tier 3,3. Developing
303,37,Male,Clothing,44,Delaware,Summer,3.6,Express,Yes,27,Bank Transfer,Quarterly,4,176,Medium,Tier 4,3. Developing
304,20,Male,Footwear,60,Oregon,Summer,3.3,Next Day Air,Yes,49,Venmo,Weekly,52,3120,Medium,Tier 1,1. Core Loyal
305,40,Male,Clothing,84,Oregon,Winter,3.4,Next Day Air,Yes,45,Credit Card,Bi-Weekly,26,2184,Medium,Tier 1,1. Core Loyal
306,60,Male,Clothing,59,Utah,Fall,3.5,2-Day Shipping,Yes,26,PayPal,Annually,1,59,Medium,Tier 4,3. Developing
307,26,Male,Outerwear,49,North Dakota,Summer,3.6,Express,Yes,4,Cash,Annually,1,49,Medium,Tier 4,4. Low Engagement
308,29,Male,Accessories,32,Florida,Winter,3.2,Free Shipping,Yes,3,Credit Card,Quarterly,4,128,Medium,Tier 4,4. Low Engagement
309,66,Male,Accessories,29,Maryland,Fall,3.7,Standard,Yes,45,Venmo,Bi-Weekly,26,754,Medium,Tier 2,2. Established
310,66,Male,Clothing,22,Minnesota,Spring,4.5,Standard,Yes,21,Cash,Bi-Weekly,26,572,High,Tier 3,3. Developing
311,56,Male,Clothing,85,Montana,Winter,4.6,Standard,Yes,50,Cash,Bi-Weekly,26,2210,High,Tier 1,1. Core Loyal
312,69,Male,Clothing,52,Rhode Island,Winter,4.1,Store Pickup,Yes,19,Bank Transfer,Monthly,12,624,High,Tier 2,3. Developing
313,38,Male,Clothing,89,Massachusetts,Spring,3.4,Next Day Air,Yes,6,PayPal,Annually,1,89,Medium,Tier 4,4. Low Engagement
314,42,Male,Clothing,77,Vermont,Spring,3.7,Express,Yes,50,Credit Card,Quarterly,4,308,Medium,Tier 3,3. Developing
315,30,Male,Clothing,24,New Jersey,Summer,3.3,Store Pickup,Yes,17,Debit Card,Quarterly,4,96,Medium,Tier 4,4. Low Engagement
316,66,Male,Accessories,24,Wisconsin,Spring,4.5,Express,Yes,24,Debit Card,Annually,1,24,High,Tier 4,4. Low Engagement
317,36,Male,Accessories,22,California,Fall,3.3,Free Shipping,Yes,46,Venmo,Monthly,12,264,Medium,Tier 3,2. Established
318,58,Male,Clothing,82,West Virginia,Fall,4.3,Standard,Yes,42,Cash,Quarterly,4,328,High,Tier 3,3. Developing
319,45,Male,Accessories,67,South Dakota,Winter,2.5,Standard,Yes,10,Cash,Annually,1,67,Low,Tier 4,4. Low Engagement
320,47,Male,Clothing,74,Maine,Spring,2.6,Standard,Yes,1,Cash,Quarterly,4,296,Low,Tier 3,4. Low Engagement
321,66,Male,Accessories,72,Kansas,Summer,4.9,Standard,Yes,28,Debit Card,Quarterly,4,288,High,Tier 3,3. Developing
322,41,Male,Footwear,36,Vermont,Summer,4.7,Free Shipping,Yes,48,Debit Card,Quarterly,4,144,High,Tier 4,3. Developing
323,41,Male,Accessories,95,Tennessee,Winter,3.0,Standard,Yes,47,Credit Card,Monthly,12,1140,Medium,Tier 2,2. Established
324,66,Male,Clothing,78,Tennessee,Winter,3.5,Next Day Air,Yes,29,PayPal,Bi-Weekly,26,2028,Medium,Tier 1,1. Core Loyal
325,37,Male,Clothing,82,Wyoming,Summer,4.8,Standard,Yes,37,Venmo,Quarterly,4,328,High,Tier 3,3. Developing
326,70,Male,Clothing,70,Vermont,Winter,4.3,Free Shipping,Yes,38,Debit Card,Annually,1,70,High,Tier 4,3. Developing
327,62,Male,Accessories,41,New Jersey,Fall,3.2,Store Pickup,Yes,48,Bank Transfer,Weekly,52,2132,Medium,Tier 1,1. Core Loyal
328,61,Male,Outerwear,42,Iowa,Summer,3.1,Free Shipping,Yes,36,PayPal,Weekly,52,2184,Medium,Tier 1,1. Core Loyal
329,48,Male,Outerwear,50,Florida,Fall,2.8,Free Shipping,Yes,9,Credit Card,Weekly,52,2600,Low,Tier 1,3. Developing
330,70,Male,Clothing,31,Nevada,Summer,2.9,2-Day Shipping,Yes,34,Bank Transfer,Monthly,12,372,Low,Tier 3,2. Established
331,46,Male,Clothing,51,North Dakota,Winter,,Express,Yes,43,Venmo,Bi-Weekly,26,1326,Unknown,Tier 2,2. Established
332,31,Male,Clothing,98,Florida,Fall,3.3,Store Pickup,Yes,46,PayPal,Quarterly,4,392,Medium,Tier 3,3. Developing
333,19,Male,Clothing,86,New York,Winter,2.8,2-Day Shipping,Yes,5,Credit Card,Monthly,12,1032,Low,Tier 2,3. Developing
334,39,Male,Clothing,64,Alaska,Winter,4.5,Standard,Yes,15,Bank Transfer,Bi-Weekly,26,1664,High,Tier 1,3. Developing
335,41,Male,Clothing,46,Kansas,Fall,2.6,Next Day Air,Yes,30,Credit Card,Annually,1,46,Low,Tier 4,3. Developing
336,20,Male,Clothing,85,Oregon,Spring,3.7,Standard,Yes,44,Venmo,Quarterly,4,340,Medium,Tier 3,3. Developing
337,36,Male,Accessories,81,Rhode Island,Fall,4.4,Express,Yes,16,PayPal,Annually,1,81,High,Tier 4,4. Low Engagement
338,32,Male,Clothing,59,New Mexico,Winter,4.3,2-Day Shipping,Yes,16,Bank Transfer,Annually,1,59,High,Tier 4,4. Low Engagement
339,69,Male,Clothing,79,Massachusetts,Winter,3.5,Express,Yes,16,Cash,Weekly,52,4108,Medium,Tier 1,3. Developing
340,40,Male,Clothing,33,Pennsylvania,Spring,3.8,2-Day Shipping,Yes,21,Credit Card,Quarterly,4,132,Medium,Tier 4,4. Low Engagement
341,40,Male,Clothing,47,New Jersey,Summer,3.5,Express,Yes,39,Venmo,Quarterly,4,188,Medium,Tier 4,3. Developing
342,20,Male,Accessories,20,Utah,Summer,4.6,Store Pickup,Yes,40,Debit Card,Bi-Weekly,26,520,High,Tier 3,2. Established
343,64,Male,Outerwear,36,Kentucky,Spring,2.6,Next Day Air,Yes,48,Credit Card,Quarterly,4,144,Low,Tier 4,3. Developing
344,27,Male,Footwear,39,Nebraska,Summer,4.4,Next Day Air,Yes,26,Venmo,Monthly,12,468,High,Tier 3,2. Established
345,24,Male,Clothing,71,Virginia,Winter,4.0,Standard,Yes,46,Debit Card,Monthly,12,852,High,Tier 2,2. Established
346,48,Male,Footwear,59,Wyoming,Winter,4.4,Next Day Air,Yes,27,Bank Transfer,Annually,1,59,High,Tier 4,3. Developing
347,49,Male,Clothing,50,New Mexico,Spring,4.7,Next Day Air,Yes,5,Cash,Weekly,52,2600,High,Tier 1,3. Developing
348,36,Male,Footwear,41,Oregon,Fall,3.9,Store Pickup,Yes,43,PayPal,Bi-Weekly,26,1066,Medium,Tier 2,2. Established
349,56,Male,Clothing,59,South Carolina,Fall,2.7,Free Shipping,Yes,17,PayPal,Bi-Weekly,26,1534,Low,Tier 2,3. Developing
350,37,Male,Accessories,87,Arizona,Winter,3.7,2-Day Shipping,Yes,3,Bank Transfer,Bi-Weekly,26,2262,Medium,Tier 1,3. Developing
351,42,Male,Clothing,68,Kentucky,Spring,2.6,2-Day Shipping,Yes,47,Bank Transfer,Bi-Weekly,26,1768,Low,Tier 1,1. Core Loyal
352,28,Male,Clothing,90,New York,Winter,3.9,Standard,Yes,24,Debit Card,Bi-Weekly,26,2340,Medium,Tier 1,3. Developing
353,27,Male,Clothing,71,Texas,Fall,4.9,Next Day Air,Yes,12,Cash,Quarterly,4,284,High,Tier 3,4. Low Engagement
354,63,Male,Footwear,64,Missouri,Fall,4.1,Store Pickup,Yes,35,Debit Card,Monthly,12,768,High,Tier 2,2. Established
355,58,Male,Accessories,76,Pennsylvania,Fall,3.0,Free Shipping,Yes,42,Venmo,Weekly,52,3952,Medium,Tier 1,1. Core Loyal
356,37,Male,Accessories,42,Oregon,Fall,4.1,2-Day Shipping,Yes,1,PayPal,Quarterly,4,168,High,Tier 4,4. Low Engagement
357,56,Male,Clothing,80,Nevada,Spring,,Standard,Yes,27,Cash,Weekly,52,4160,Unknown,Tier 1,1. Core Loyal
358,18,Male,Accessories,56,Arkansas,Spring,4.0,Standard,Yes,16,Credit Card,Bi-Weekly,26,1456,High,Tier 2,3. Developing
359,48,Male,Accessories,25,Minnesota,Summer,3.6,Express,Yes,36,Credit Card,Quarterly,4,100,Medium,Tier 4,3. Developing
360,31,Male,Footwear,74,Georgia,Winter,3.0,Store Pickup,Yes,30,Credit Card,Quarterly,4,296,Medium,Tier 3,3. Developing
361,51,Male,Clothing,30,Rhode Island,Summer,3.0,Standard,Yes,18,Debit Card,Bi-Weekly,26,780,Medium,Tier 2,3. Developing
362,65,Male,Clothing,96,Nevada,Spring,2.6,Free Shipping,Yes,45,Cash,Annually,1,96,Low,Tier 4,3. Developing
363,53,Male,Footwear,64,Texas,Fall,3.4,Free Shipping,Yes,1,Venmo,Bi-Weekly,26,1664,Medium,Tier 1,3. Developing
364,55,Male,Clothing,88,Florida,Winter,3.1,Free Shipping,Yes,42,Bank Transfer,Bi-Weekly,26,2288,Medium,Tier 1,1. Core Loyal
365,62,Male,Footwear,88,North Dakota,Summer,3.0,Free Shipping,Yes,7,Venmo,Quarterly,4,352,Medium,Tier 3,4. Low Engagement
366,55,Male,Accessories,88,West Virginia,Summer,3.7,Standard,Yes,50,PayPal,Quarterly,4,352,Medium,Tier 3,3. Developing
367,64,Male,Clothing,36,Nebraska,Spring,3.5,Store Pickup,Yes,37,Venmo,Bi-Weekly,26,936,Medium,Tier 2,2. Established
368,52,Male,Clothing,40,Tennessee,Spring,2.8,Store Pickup,Yes,18,Bank Transfer,Monthly,12,480,Low,Tier 3,3. Developing
369,24,Male,Accessories,39,Oklahoma,Spring,4.5,Standard,Yes,29,Cash,Monthly,12,468,High,Tier 3,2. Established
370,38,Male,Accessories,40,Wisconsin,Summer,3.3,Store Pickup,Yes,45,PayPal,Quarterly,4,160,Medium,Tier 4,3. Developing
371,59,Male,Accessories,34,Oregon,Winter,3.4,Express,Yes,13,PayPal,Weekly,52,1768,Medium,Tier 1,3. Developing
372,27,Male,Footwear,83,North Carolina,Winter,3.2,2-Day Shipping,Yes,47,PayPal,Monthly,12,996,Medium,Tier 2,2. Established
373,24,Male,Clothing,85,Pennsylvania,Summer,3.7,Standard,Yes,7,Debit Card,Weekly,52,4420,Medium,Tier 1,3. Developing
374,23,Male,Outerwear,27,North Dakota,Summer,4.6,Express,Yes,11,Venmo,Bi-Weekly,26,702,High,Tier 2,3. Developing
375,69,Male,Accessories,78,Ohio,Spring,5.0,Store Pickup,Yes,39,Bank Transfer,Monthly,12,936,High,Tier 2,2. Established
376,59,Male,Accessories,32,Oklahoma,Summer,4.4,Standard,Yes,6,Debit Card,Quarterly,4,128,High,Tier 4,4. Low Engagement
377,51,Male,Footwear,51,South Carolina,Fall,4.9,Express,Yes,2,Venmo,Bi-Weekly,26,1326,High,Tier 2,3. Developing
378,63,Male,Accessories,32,Maine,Spring,4.1,Standard,Yes,39,Credit Card,Quarterly,4,128,High,Tier 4,3. Developing
379,54,Male,Clothing,62,Nevada,Winter,4.9,Next Day Air,Yes,23,Credit Card,Monthly,12,744,High,Tier 2,3. Developing
380,32,Male,Clothing,29,Montana,Fall,4.7,2-Day Shipping,Yes,46,Debit Card,Bi-Weekly,26,754,High,Tier 2,2. Established
381,39,Male,Accessories,69,New Hampshire,Fall,3.0,Store Pickup,Yes,19,Bank Transfer,Weekly,52,3588,Medium,Tier 1,3. Developing
382,66,Male,Accessories,25,Maine,Winter,3.4,Store Pickup,Yes,3,Credit Card,Quarterly,4,100,Medium,Tier 4,4. Low Engagement
383,28,Male,Clothing,76,California,Winter,3.2,Store Pickup,Yes,47,PayPal,Quarterly,4,304,Medium,Tier 3,3. Developing
384,50,Male,Accessories,77,West Virginia,Fall,,Standard,Yes,6,PayPal,Quarterly,4,308,Unknown,Tier 3,4. Low Engagement
385,70,Male,Clothing,33,California,Fall,4.5,2-Day Shipping,Yes,6,Venmo,Annually,1,33,High,Tier 4,4. Low Engagement
